date,ipc,ind_man,ind_com,ind_con,ind_ser,iae_np,ideac_ct,ideac_sb,base_mon,caja_bce,casa_osd,cuasidinero,dep_vista,din_elec,esp_mon_cir,liq_m2,mon_frac,mult_m1_bm,mult_m2_bm,ofer_m1,res_ban,agr_raw_mat,apsp_crude,coal,energy,fertil,food_bever,ind_materials,metal,natural_gas,non-fuel,precious_metals,wti_price,pib_nom_USDK,pib_real_USDK,loan_rate,deposit_rate,credit_priv_USDM,CPI_US,TNX,pos_divisas,oro_monetario,DEGs,pos_reserva_FMI,pos_ALADI,pos_sucre,res_internacional,ipp,ipcons
2005-11-01,68.85,126.1321366492535,116.54518766971772,99.4757698659061,121.02187283999432,114.62778322361304,88.30704306,89.26736949,3277.650594,118.881329,300.98,4837.19,2510.45,,2451.164313,9859.796906,60.992593,1.53238,3.00819,5022.606906,345.632359,89.1736221176489,125.086778184865,58.9381943811042,145.218243962324,98.506232782876,72.0944358990131,86.8960507184883,85.9907683069508,227.391966537432,70.7620483490287,40.9262791145893,58.32,10736580.333333334,12083435.666666666,36.69,15.4,7408.19,198.1,4.535,1540.41,418.69,2.87,24.43,-3.17,,1983.23,67.99,169.16
2005-12-01,69.06,126.79250194640898,115.9803275560616,101.29041574662101,120.67823383737925,115.1588952401164,88.82540061,103.7322685,3651.050966,123.693666,282.39,5040.44,2659.45,,2688.755976,10451.39927,62.753294,1.482028,2.862573,5410.95927,493.45803,89.3209166380494,127.721626188091,61.2694978717491,154.139894673063,96.2171743517068,73.3095497760758,91.3831071036305,92.2027805322742,259.581008283498,73.0269770565321,43.6687255457987,59.41,10781884.0,12149194.0,34.23,16.87,7612.53,198.1,4.467142857142857,1667.93,433.35,21.79,24.51,-0.68,,2146.9,68.83,169.49
2006-01-01,69.39,129.69826593246455,117.74901722036603,102.22690527267689,120.96294949393491,116.58151066127762,89.23651941,88.63816443,3411.848265,155.91,306.95,5138.72,2687.78,,2539.408265,10427.90827,62.0,1.550241,3.056381,5289.188265,347.58,92.8195991514875,139.475782176568,66.475341406279,153.627779085428,95.0966470282266,75.2781361927151,97.7423654773746,99.69905222387,207.695722151805,76.2964761604146,46.8692138716287,65.49,10958785.666666666,12192168.0,42.3,21.6,7627.73,199.3,4.416,1419.09,480.44,8.38,24.79,7.22,,1939.92,68.52,171.82
2006-02-01,69.88,129.8710726408742,117.60695719869376,101.66459856076655,122.9674881099549,116.85846114712602,89.55014939,73.1288302,3517.406623,145.193907,287.24,5269.73,2726.57,,2591.835735,10648.57086,60.435125,1.529206,3.027393,5378.84086,432.701856,96.292815429841,134.825876673032,74.3573011708961,147.023767648236,91.0914792885805,76.7053536217169,100.81584954929,102.613651908694,194.649679127869,77.8249311754578,47.48561071042,61.63,11135687.333333334,12235142.0,35.12,16.78,7751.59,199.4,4.568947368421052,1418.34,468.11,2.22,24.62,0.2,,1913.49,69.66,172.52
2006-03-01,70.33,133.35138052325578,119.57024684500131,103.07571945492438,123.50008392381521,118.66123951495682,89.79456965,94.32772245,3496.083025,178.71,270.59,5351.92,2780.78,,2561.643025,10756.25303,61.91,1.545825,3.076658,5404.333025,423.23,95.8424895507616,137.273648130977,80.2678290026226,147.873702477321,89.8598625760228,77.3636475387215,101.678462940852,103.998128557568,186.109458497703,78.4489705285227,48.0041796695344,62.69,11312589.0,12278116.0,34.97,17.53,7916.35,199.7,4.7239130434782615,1830.32,491.63,0.75,24.71,3.33,,2350.74,69.08,174.2
2006-04-01,70.38,133.2795222467746,119.20214775151834,101.60988474843704,122.09528796071264,117.75937990472056,90.04394468,87.63242825,3553.219642,117.34,284.46,5405.51,2836.2,,2636.779642,10939.66964,61.18,1.557506,3.078805,5534.159642,453.46,96.3461507197347,151.889754023717,83.2111532213035,161.631546333228,91.0006287315835,80.4134805537656,112.836571094586,119.391135105055,193.19410621291,83.9434349507289,52.9192791327737,69.44,11450787.333333334,12334419.333333334,35.46,17.27,7760.36,200.7,4.990526315789474,2114.64,544.01,8.12,25.23,9.33,,2701.33,67.1,177.51
2006-05-01,70.28,135.86175932648712,120.91342666019116,103.20255438150149,123.0888960030231,119.46544080724378,90.36608571,87.15864313,3558.836849,246.413227,322.92,5533.19,2873.47,,2556.749642,11025.91155,62.501905,1.543404,3.098178,5492.721547,370.252075,101.320328746795,149.625747268619,78.8963197483262,160.930138821803,89.5745904464218,86.0427052372789,126.778259468414,136.897203236725,184.083157074358,91.5211682149461,58.448341010742,70.84,11588985.666666666,12390722.666666666,42.61,21.03,7816.47,201.3,5.11,1656.15,551.61,1.63,25.62,-5.28,,2229.73,69.58,182.34
2006-06-01,70.12,136.68445179477598,120.5951728446113,103.01970057097539,123.87018495192551,119.68914570432007,90.76389569,96.25455207,3612.329642,131.32,263.13,5549.01,2888.74,,2663.989642,11164.13964,62.4,1.554434,3.090565,5615.129642,491.49,105.025758598578,149.831759496087,79.5053853648663,160.72023798891,83.0780364941136,83.8177468006133,120.493185170389,126.641132599114,184.010000361584,87.159546114774,51.4830174679791,70.95,11727184.0,12447026.0,35.48,17.59,8003.0,201.8,5.106363636363636,1727.59,518.24,1.21,25.37,-8.31,,2264.1,69.32,184.65
2006-07-01,70.14,137.53112649353187,120.10301512130437,103.99893016293373,123.84333409771156,120.07392851612362,91.26451714,90.42228348,3513.119642,97.43,297.71,5561.86,2917.68,,2670.049642,11212.62964,63.04,1.608476,3.191645,5650.769642,384.89,103.633756683948,158.948805841214,80.8951886239954,168.282086779375,84.6846553391031,83.3291360489705,127.98250758455,137.660577805024,185.010686330657,89.5184925197586,54.4368248264722,74.41,11798700.333333334,12495683.333333334,45.1,21.96,8089.9,202.9,5.0875,1849.11,534.29,7.86,25.35,-17.81,,2398.8,69.35,186.25
2006-08-01,70.29,140.20287141823755,122.59543595364319,103.96488677796667,123.7774355417201,121.19559251402579,91.88080726,89.48534745,3621.318642,112.07,307.56,5610.06,2938.17,,2685.408642,11297.70864,64.07,1.570602,3.119778,5687.648642,452.21,102.693862191276,156.59733201037,81.3532058645536,169.438549557197,87.9882014621969,81.9699188931031,131.408929027449,142.822509722433,197.215200191199,89.899213741681,54.7437933467908,73.04,11870216.666666666,12544340.666666666,36.08,16.93,8265.16,203.8,4.8765217391304345,2105.71,526.69,1.37,25.53,0.87,,2660.17,68.26,186.25
2006-09-01,70.7,140.60100087854718,122.81045329658359,103.86378385397249,124.08081275189657,121.36656405453407,92.62468142,93.2772482,3631.964396,114.463841,288.84,5684.0,2916.78,,2728.815801,11393.01699,63.421189,1.571881,3.136875,5709.01699,436.423565,98.8256037885268,136.168015659838,74.8301199419167,147.02507377223,88.5795782904764,81.4468745745855,130.347820089142,142.87717833457,169.377031082438,88.8224637481789,51.9315199489964,63.8,11941733.0,12592998.0,33.41,18.3,8563.82,202.8,4.718999999999999,2312.49,506.2,7.6,25.32,2.19,,2853.8,68.97,184.58
2006-10-01,70.94,140.81878512996795,122.17403995699758,103.48304697224033,124.60405980687975,121.26069129661644,93.47643265,92.94365894,3667.065728,132.19,338.45,5854.31,2895.98,,2729.505728,11543.45573,63.66,1.551416,3.147873,5689.145728,403.26,98.8849141299393,127.437528649981,72.5779084248991,141.311749752026,84.6422033650402,81.6454350250146,134.802068337533,149.078313634868,179.963813428557,89.7103276702931,50.5882385655569,58.89,11901334.666666666,12594157.0,46.9,23.05,8691.74,201.9,4.729047619047619,2446.24,510.01,7.62,25.39,2.42,,2991.68,69.51,184.69
2006-11-01,71.06,141.09132021828404,122.84869563636808,103.06688957190283,125.04290680528332,121.435908255228,94.41027351,103.590606,3861.159336,310.62,315.56,5790.0,3010.46,,2734.099336,11599.12934,64.57,1.504504,3.004054,5809.129336,436.31,96.4423947290632,126.575308699488,71.8704313543017,145.410414273971,89.9583321843672,83.784167081339,133.352171320544,148.022961256858,198.941024727106,91.3390248954386,54.4426267238358,59.08,11860936.333333334,12595316.0,38.33,19.15,8900.91,202.0,4.595238095238095,1837.23,546.29,1.25,25.86,2.34,,2412.97,70.96,185.35
2006-12-01,71.04,143.1151364834012,121.5744679075526,103.40537833441752,127.9398119245658,122.34336710092151,95.36391484,107.4339846,4072.474941,124.41,332.9,5823.75,3163.78,,3030.064941,12083.54494,65.95,1.537098,2.967126,6259.794941,519.15,100.080706354964,131.146682691376,78.3396901781815,148.67678199131,96.0788920249685,84.1444219751832,136.834922733656,151.443881052035,188.898960441249,92.6494200843452,54.4949649750545,61.96,11820538.0,12596475.0,35.5,19.4,9100.28,203.1,4.5645,1455.63,533.87,7.6,25.8,0.44,,2023.34,70.19,185.68
2007-01-01,71.25,144.4704233716864,124.66094454125997,105.4386223541077,127.64126002562635,123.9603601712145,96.29398234,101.6189006,3916.883069,247.31,322.9,5823.39,3058.02,,2844.923069,11792.39307,66.06,1.523917,3.010657,5969.003069,435.69,103.567786294396,116.853888276084,78.9350696349873,136.117460368494,107.470042066766,85.6831742073127,135.847379782326,148.677778094744,186.640165192155,93.5500582347781,54.5584840953123,54.51,11871059.0,12580545.0,47.25,25.11,9240.9,203.437,4.7595238095238095,1537.88,549.49,7.53,25.55,3.6,,2124.05,70.68,185.98
2007-02-01,71.3,144.2374553357323,124.81615880435378,104.1925248698449,127.907174779575,123.58970718223777,97.15993122,88.78129983,3864.231635,181.74,356.21,5887.94,3010.5,,2840.091635,11804.71164,66.18,1.531164,3.054866,5916.771635,420.01,106.026635151369,124.71766602637,79.9318278414172,146.097135534851,115.625506402112,87.4198662535575,140.498030074279,154.199619203986,203.425643492658,96.5039970966896,57.5268472983583,59.28,11921580.0,12564615.0,37.13,20.22,9289.89,204.226,4.722631578947369,1877.71,561.06,1.25,25.81,2.85,,2468.68,72.08,186.83
2007-03-01,71.37,144.55111302569438,123.94028759337917,104.04658545544295,129.05140804230905,123.66514267103734,97.95685728,95.59857948,4065.245642,217.24,311.01,5892.55,2927.87,,2977.735642,11863.63564,65.48,1.468813,2.918307,5971.085642,493.78,103.82292650802,130.381638779771,82.1547274478023,149.537343744222,128.47643507463,87.1424223342326,148.546261118807,166.32276122035,192.310662266347,98.7370418107825,56.6788684182855,60.44,11972101.0,12548685.0,37.13,20.4,9427.28,205.288,4.5645454545454545,1577.18,559.0,7.64,25.9,12.65,,2182.37,73.87,188.19
2007-04-01,71.36,144.8783012075376,123.45485042995706,103.92862986791204,127.75484468857904,123.28628327879797,98.69993254,93.16944974,4039.954337,218.13,326.62,6073.5,2950.64,,3011.544337,12101.59434,65.91,1.492119,2.995478,6028.094337,417.75,105.827579541814,138.958860896913,81.8385340760913,158.152307863593,129.747228112466,90.6886536594905,161.180027144643,183.181355958684,196.175796055628,104.346583617425,58.8770503019359,63.98,12142412.333333334,12579581.333333334,49.91,25.84,9453.85,205.904,4.6938095238095245,2202.68,571.88,1.08,26.14,-0.55,,2801.23,73.77,190.12
2007-05-01,71.38,147.6263380457386,124.53655248686096,105.10114697058113,129.59918885680577,124.92990263798262,99.39823491,98.71614823,3988.685642,154.54,345.36,6161.86,3041.56,,2975.845642,12245.04564,65.78,1.52511,3.069945,6083.185642,447.16,107.015533482628,139.332582660161,80.7829687011085,159.034356366989,123.272970495421,90.1270131251645,164.094335494574,186.781850604785,198.931880306584,104.43034082278,57.8953536484876,63.46,12312723.666666666,12610477.666666666,39.45,20.6,9576.7,206.755,4.746363636363636,2483.21,556.76,0.55,25.95,9.87,,3076.34,72.59,191.23
2007-06-01,71.66,149.82937015084195,124.67510447374843,104.96753290657826,129.2978290617817,125.3050164457174,100.0274558,95.56224792,4024.515642,149.04,321.32,6183.39,3017.0,,3006.495642,12272.48564,65.6,1.513001,3.049432,6089.095642,482.06,103.698224360848,146.300621052047,88.7995797528673,163.885455256985,122.182986845254,90.6133836633393,154.061886392204,174.080287323303,196.212824047536,101.826142344487,57.0435950897112,67.49,12483035.0,12641374.0,39.38,20.65,9686.74,207.234,5.102857142857142,2619.69,549.49,0.55,26.0,8.65,,3204.38,74.19,192.11
2007-07-01,71.96,150.63163471059607,125.55995932548899,104.04466513813034,129.27100765752223,125.35533147388334,100.5480066,97.46828763,4018.868642,139.5,370.51,6285.18,3115.75,,2982.248642,12449.56864,66.39,1.533862,3.097779,6164.388642,460.22,102.024206848821,155.937698564998,97.3067828246147,170.441852995859,123.66826325335,92.3513580173814,149.035057600417,167.720792920291,179.705191688125,101.559733315609,57.7096220616295,74.12,12629702.333333334,12701415.333333334,41.55,20.46,9842.32,207.603,5.0042857142857144,2844.01,562.16,0.56,26.26,7.78,,3440.77,74.87,191.69
2007-08-01,72.01,152.1685738689595,126.58296437818171,104.54974484791587,130.08788691076072,126.26835301251003,100.9248041,100.4030007,4107.978642,124.24,322.89,6465.71,3196.8,,3063.948642,12793.71864,67.26,1.540419,3.114359,6328.008642,529.64,97.6500540980022,148.699303307504,99.8446970833436,165.401219250949,123.579125104155,91.6346038065132,136.612470902931,152.099138261633,181.524969418431,97.8282706107388,57.2832287140749,72.36,12776369.666666666,12761456.666666666,10.92,5.53,9954.3,207.667,4.674782608695652,2880.74,567.66,24.19,26.28,11.2,,3510.07,75.02,191.63
2007-09-01,72.52,152.79778420923833,124.84695664658011,104.32158499651284,129.33647862315195,125.74111870319473,101.1107471,105.1259205,4147.704642,221.16,339.72,6499.66,3225.33,,2983.114642,12776.00464,67.9,1.513209,3.080259,6276.344642,535.81,103.797875138094,161.056922964564,100.509999801854,176.468626955545,128.561411349414,95.5142550980214,137.46287157644,150.84393579745,179.125441874532,100.893153424092,60.9059318271856,79.92,12923037.0,12821498.0,10.82,5.61,10056.64,208.547,4.521578947368421,2929.84,627.63,24.02,26.7,2.93,,3611.12,76.34,191.73
2007-10-01,72.62,155.86661548741597,127.59616118941086,106.80403287561997,130.66545443585503,128.1619649789854,101.0653147,102.870051,4063.418858,167.73,375.4,6614.43,3317.08,,2975.718858,12977.01886,69.79,1.565822,3.193621,6362.588858,474.78,103.915334070503,170.509551031569,112.17889368598,190.309818567272,134.826132067444,98.3017320706256,141.014142717642,155.760068561997,196.671188055457,104.18451079937,64.6658261518383,85.8,13158559.333333334,12879738.666666666,10.7,5.63,10150.66,209.19,4.527727272727272,2956.5,666.91,24.35,26.9,16.19,,3690.85,77.51,191.68
2007-11-01,72.98,159.34339013901416,128.49789886615835,106.35510621076244,130.43519171132004,128.8638278289801,100.7928473,106.0007876,4151.824648,191.73,333.6,6786.87,3425.11,,3028.614648,13310.90465,70.31,1.571366,3.206037,6524.034648,527.57,106.934412117007,186.78790244265,134.116683442023,209.498301553183,149.82502970081,99.2381738906849,137.150406433275,149.16057138868,203.23066660964,104.928026780752,68.7825681109409,94.77,13394081.666666666,12937979.333333334,10.55,5.79,10312.36,210.834,4.1485,2890.25,661.85,24.73,27.27,13.68,,3617.78,77.06,192.47
2007-12-01,73.4,159.8504405607712,129.57468120153914,106.58104270676247,129.18228914582025,128.99787961251945,100.342058,114.7037417,4562.303231,121.79,397.55,7004.06,3658.49,,3279.303231,14013.27323,71.42,1.536332,3.071535,7009.213231,692.24,106.230439329728,184.762664746723,144.070928531241,208.069050366313,163.191321149379,104.138134747968,129.788162209538,139.151816928255,206.93828167459,105.860231204655,68.5570379090099,91.69,13629604.0,12996220.0,10.72,5.64,10469.86,211.445,4.0975,2762.75,704.29,24.55,27.07,2.18,,3520.84,77.4,192.94
2008-01-01,74.23,162.56591332397446,128.82733863241492,105.73001421898016,131.6537838928639,129.6470012706371,99.84395401,109.3805821,4562.729915,265.349066,391.26,7061.29,3753.49,,3070.620642,13957.5738,72.173156,1.511438,3.05904,6896.283798,763.327051,110.466373900684,185.81828713855,147.735325000068,214.721147135964,173.091878633851,107.171095617785,143.696416545716,156.904596606404,232.44914708849,112.778094548873,75.6376410913101,92.97,13921693.0,13065343.333333334,10.74,5.91,10577.29,212.174,3.744285714285714,2668.28,779.89,24.58,27.36,10.94,,3511.05,77.51,195.82
2008-02-01,74.94,164.22904832164355,128.70218690632447,106.59240443920946,131.4119024622242,130.18708463889706,99.44098373,86.61960384,4435.756111,234.667797,340.67,7264.87,3664.21,,3078.008642,14079.17963,72.09099,1.536223,3.17402,6814.309632,710.318682,113.315299777716,190.646078238709,189.108001428414,222.645273560962,187.258650164262,113.044690404153,150.667632379418,165.514328182974,241.094205612996,119.005751756179,80.4723081033662,95.39,14213782.0,13134466.666666666,10.5,5.97,10661.65,212.687,3.7375,3113.26,820.65,24.68,27.62,3.21,,3989.42,78.87,200.86
2008-03-01,76.04,165.56040711170763,128.22220383049955,106.62662279009578,132.42926454662455,130.58350925719236,99.28476194,95.12651923,4418.711344,214.303292,390.77,7336.05,3823.59,,3068.959642,14302.12835,73.528708,1.576495,3.236719,6966.07835,671.149702,114.990886915495,202.051510781025,186.013294232645,238.879291693665,203.224241734259,118.150926531498,157.512686076932,174.414126313652,252.131824577565,124.715855376457,84.5281417331402,105.45,14505871.0,13203590.0,10.43,5.96,10856.25,213.448,3.5100000000000002,3298.61,788.55,25.2,28.2,2.99,,4143.55,81.9,203.34
2008-04-01,77.2,168.73077591074164,130.20181735742042,108.19412851342652,133.7427237853003,132.520249667356,99.43967914,95.10361926,4467.920941,143.777201,383.99,7763.73,3895.53,,3164.716642,14898.40954,74.4329,1.596868,3.334528,7134.679542,701.004198,114.397449735333,215.496620915677,177.866192394341,255.73600215522,230.76209239882,118.071686447722,155.28890747183,171.542324372227,278.706062082435,123.977713328145,79.4229771171493,112.58,14933555.0,13281712.0,10.17,5.96,11088.2,213.942,3.675,4811.99,735.76,24.89,27.85,-1.36,,5599.11,81.99,211.13
2008-05-01,78.01,169.28651648595624,129.72397181397508,107.63401289215619,133.57839695013405,132.28062887382563,99.89676009,96.04781157,4505.272831,139.893144,359.05,7813.27,4052.76,,3177.084642,15117.38204,74.267401,1.621236,3.355486,7304.112043,754.977644,116.579648811053,245.104257779647,192.465028611922,283.937024932432,281.231928755454,120.143184573897,149.584937745304,162.703783359057,296.926272415066,124.870299729881,77.9904536149514,125.4,15361239.0,13359834.0,10.14,5.86,11312.15,215.208,3.8800000000000003,5060.95,748.22,27.77,27.8,9.99,,5874.72,83.23,215.22
2008-06-01,78.6,169.08179368887406,130.51196426882237,108.09976246383911,134.34132803552387,132.7689611687929,100.5952893,95.70248491,4490.627003,124.684621,386.26,7841.48,4058.72,,3180.920021,15155.48233,74.362309,1.628726,3.374915,7314.00233,724.400052,118.312278925565,263.486251922598,227.105929992167,306.177675212435,293.073827563038,123.159003929272,146.086215494607,157.125718486424,320.373085228878,125.868412778747,78.031382586076,133.88,15788923.0,13437956.0,9.59,5.45,11559.55,217.463,4.099523809523809,5243.19,785.81,27.99,28.02,18.12,,6103.12,84.07,222.42
2008-07-01,79.06,169.9422822931608,130.4990930786179,108.83859974505454,134.6312278217216,133.2578066684113,101.4452691,98.76630834,4626.330584,155.953181,409.41,8060.73,4246.87,,3231.269461,15614.13794,75.268478,1.6327,3.375059,7553.407939,754.429464,120.570576822953,264.61303157573,268.892777229472,312.413158651256,318.247316555905,122.691994051415,145.832560413937,155.873619690452,321.277607843285,127.017487483945,81.3162868527512,133.37,15930437.0,13521715.666666666,9.52,5.36,11724.81,219.016,4.007727272727273,5324.88,775.46,27.77,27.8,5.5,,6161.41,87.05,227.71
2008-08-01,79.23,170.01468460977605,131.14460422277108,108.9952871844772,135.78891946088726,133.75021507293525,102.327519,105.2604248,4682.310937,150.006037,381.32,8182.07,4407.68,,3331.554605,15996.34076,75.036155,1.668892,3.416335,7814.27076,744.39414,115.224317319993,234.580911844778,245.242870789057,271.339215291582,332.074492881749,113.865298363844,137.307549504711,146.08512797891,282.189466352557,118.714234574013,71.0251026977564,116.67,16071951.0,13605475.333333334,9.31,5.3,12118.35,218.69,3.8857142857142852,5588.93,703.66,26.85,26.96,25.92,,6372.31,86.28,229.54
2008-09-01,79.75,171.53910680651455,131.93150000463464,109.59916880764078,136.61556030749543,134.6357456826564,103.1023871,105.6197864,4626.696682,178.773531,421.83,8148.01,4391.64,,3316.598111,15931.43916,75.191046,1.682286,3.443372,7783.429157,634.303994,113.364784851502,208.161654825788,234.964909142992,243.036596447207,329.002830939492,106.328241849781,131.040590870373,138.066318496093,268.33697938099,112.602576443625,68.3275349423366,104.11,16213465.0,13689235.0,9.31,5.29,12447.21,218.877,3.6861904761904762,5688.82,747.16,26.6,26.71,22.16,,6511.45,86.88,228.67
2008-10-01,79.77,171.83442784185206,131.76149200926133,109.13682973257002,136.55159542459205,134.47592154632193,103.6769507,112.4767565,4906.26391,219.304461,387.4,8282.42,4323.57,,3408.445181,16090.40461,75.969425,1.591432,3.279564,7807.984606,815.144843,100.857776317299,155.617618261003,174.591504948855,191.153013696292,271.258242739506,93.2307671323124,107.970986859997,110.798324960677,271.676329577522,97.2659899640353,64.6092888707384,76.61,15893768.666666666,13766032.333333334,9.24,5.08,12729.19,216.995,3.814090909090909,5593.94,617.37,25.42,25.53,11.31,,6273.56,85.11,227.31
2008-11-01,79.64,171.41851151228366,131.98580564088772,109.06348329965503,136.0344756574843,134.30229361389027,103.9929218,107.3198256,5114.186467,220.795579,416.99,8314.34,4608.06,,3409.152063,16407.30402,75.751953,1.582454,3.208194,8092.964016,991.496872,96.698727556611,117.931180016317,144.490640756875,152.560496969358,210.771902305121,87.760332458655,97.8726291990688,98.3392281870012,253.001923404233,89.1613418265414,60.9857834239564,57.31,15574072.333333334,13842829.666666666,9.18,5.14,13053.43,213.153,3.526666666666667,5259.9,688.12,25.45,25.63,12.41,,6011.5,84.45,222.16
2008-12-01,79.88,170.8772491591638,131.99977861773758,109.64708966852467,137.23977177147637,134.68568643355513,104.0219524,115.6273303,6128.333336,191.569644,522.16,8296.95,4704.73,,4098.259998,17177.26122,77.321219,1.449058,2.802925,8880.311217,1239.022475,88.6017875073555,87.2872785480481,117.793388045247,124.840898625821,173.390999359766,87.3274684416558,92.4950570190973,94.0425423860341,233.786842486448,87.0780597733862,64.8819202487836,41.12,15254376.0,13919627.0,9.14,5.09,13196.61,211.398,2.4163636363636365,3711.65,734.7,26.23,26.42,-25.93,,4473.07,83.57,216.86
2009-01-01,80.44,170.16869527085615,131.2425531365077,109.28195854768997,135.63947191959434,133.8682957828706,103.8175702,101.3880614,5613.740061,535.533784,461.11,8148.71,4386.63,,3781.326858,16392.70811,76.041248,1.468539,2.920105,8243.998106,759.728171,92.0513749815371,93.8594339713315,120.314214072243,127.650475621574,187.295034682353,88.7119537014718,96.2624195940645,97.9362132776898,219.67062716161,89.9675269449863,68.6817911249497,41.71,15176918.333333334,13853483.666666666,9.16,5.1,13109.98,211.933,2.5175,3440.57,776.73,25.41,25.59,3.32,,4271.62,83.33,214.44
2009-02-01,80.82,170.28050237356982,132.27257565429508,109.17216620333782,135.02325323466673,133.95058283893093,103.454578,91.57844124,5584.242071,436.034709,503.25,8159.86,4289.37,,3718.173933,16242.31174,74.907802,1.447368,2.908597,8082.451735,851.875627,89.0603204102568,91.3748534323899,113.619717803159,119.325616365078,196.922663131781,85.1146895399097,94.6590270541167,96.8843845792033,197.180357737084,89.4075292894799,75.7476261316135,39.09,15099460.666666666,13787340.333333334,9.21,5.19,13012.65,212.705,2.87,3132.04,804.18,24.96,25.17,10.16,,3996.51,82.73,211.6
2009-03-01,81.7,169.72424394364916,133.30215561631604,110.68019900600733,136.50247717863317,134.95550847137957,103.0767407,105.7843427,5290.747405,354.411436,500.76,8071.03,4213.27,,3808.707206,16167.16423,74.157026,1.530244,3.055743,8096.134232,552.711737,85.9636282416028,102.364495909399,92.0624674639039,120.358083800085,196.918536488246,86.2554791665774,90.826524517398,92.7594142916684,168.761527725081,88.7290412536261,74.489977555606,47.94,15022003.0,13721197.0,9.24,5.31,12692.67,212.495,2.819545454545455,2399.78,774.19,25.44,25.64,19.03,,3244.07,83.69,211.09
2009-04-01,82.23,168.403831531347,131.9962282003114,110.47197226123507,135.34034574817844,134.04443473011352,102.7737671,98.05765857,5355.08525,255.566913,471.18,8353.62,4116.47,,3912.203729,16457.59692,75.303191,1.513324,3.073265,8103.97692,640.831417,89.335810658105,109.58141600659,95.8781815050418,121.184610426246,176.041738153733,92.1388194171648,95.6586178665853,98.1717887640987,141.580042317157,91.8962405325263,72.3106986802204,49.65,15210958.333333334,13702041.333333334,9.24,5.35,12464.91,212.709,2.927142857142857,2335.19,746.11,25.48,25.69,9.8,,3142.26,83.4,210.96
2009-05-01,82.23,168.27216690372754,132.50188415080152,109.17566741098409,135.04616660679835,133.61962122902264,102.6279207,109.8018713,5284.215096,305.782695,483.1,8197.91,4234.86,,3844.833947,16351.72913,74.12518,1.543052,3.094448,8153.819127,576.373274,93.8141841125314,124.152056495902,92.6784692450823,135.29752219325,162.261503806946,98.2840022727414,101.134774777395,104.044541721873,147.517475325723,96.6242513896135,75.3950078479226,59.03,15399913.666666666,13682885.666666666,9.26,5.42,12349.73,213.022,3.293,1661.56,824.03,26.32,26.55,55.93,,2594.4,82.66,210.79
2009-06-01,82.17,169.77947862255724,132.69004872522754,109.9176091892906,136.38115915740056,134.52908848376524,102.7405129,100.7241896,5388.068946,263.315154,519.73,8248.55,4254.39,,3784.903488,16361.67509,73.8316,1.505757,3.036649,8113.125088,746.288704,92.9295796032606,145.27044303301,100.765007241907,154.963026680659,159.219864996996,96.9848604575858,109.440775996794,116.003597998341,147.902732033475,98.4153343330553,77.2138125945431,69.64,15588869.0,13663730.0,9.24,5.63,12333.56,214.79,3.7218181818181817,1852.23,789.4,26.39,26.62,-19.62,,2675.02,83.24,212.07
2009-07-01,82.11,172.82717217449994,134.46208368337295,110.5737141786943,136.2126697458975,135.72746134422835,103.1643975,100.7828668,5433.008327,231.434802,450.33,8433.27,4259.59,,3815.63184,16583.01842,74.526575,1.500043,3.052272,8149.748415,861.08511,93.291701291423,135.316001611534,102.484306492643,144.335092278425,157.026704726983,93.5547225117763,116.471753685889,125.685293045823,133.283972824727,98.1772513040825,75.7748658403894,64.15,15652571.666666666,13635655.0,9.22,5.59,12399.41,214.726,3.5622727272727275,2287.4,793.2,26.41,26.64,18.13,,3151.78,83.4,211.81
2009-08-01,81.86,172.38408967745409,132.03763797454516,109.8906964130553,135.30763288164212,134.61892864596854,103.9244904,105.6077613,5586.808062,269.323542,478.47,8541.46,4300.72,,3825.5311,16742.95338,75.242284,1.468011,2.996873,8201.493384,938.241136,97.9498668214269,148.973780963619,105.351601674534,155.808073870793,136.957554705621,92.2673356770149,132.281376832655,145.927364917217,127.299194487937,101.409448434776,77.6041415691593,71.05,15716274.333333334,13607580.0,9.15,5.56,12414.02,215.445,3.587142857142857,3040.93,807.14,26.58,26.82,20.13,,3921.6,82.53,211.7
2009-09-01,82.37,174.92943812879196,134.44482561259517,109.35757535358461,136.68063226398763,135.81174294587592,105.0407173,100.7021493,5407.498987,235.975614,538.27,8586.57,4202.85,,3750.091028,16616.22303,76.712004,1.484911,3.072811,8029.653032,806.450341,98.5599273445616,140.529848476528,99.8762461152737,150.024142044984,133.468755511633,91.1184212713192,124.222477306049,134.422752530745,125.568517670003,99.415263477508,81.8529612206852,69.41,15779977.0,13579505.0,9.15,5.57,12547.73,215.861,3.401904761904762,3733.38,841.14,26.93,27.17,-3.91,,4624.71,81.87,212.52
2009-10-01,82.57,174.8108765150081,134.49655907282383,110.31900347588274,137.26264440823704,136.27649304947295,106.5287346,111.8471715,5544.240626,179.988559,479.34,8891.03,4219.82,,3894.328083,17080.67569,75.497604,1.477145,3.080796,8189.645687,915.08638,101.639837022305,151.232001190772,103.670507261124,163.313579534728,130.090472075958,93.837891925706,129.512688079616,140.591507312632,142.078723556755,102.838721651402,85.7056273568231,75.72,15896263.666666666,13584103.333333334,9.19,5.44,12714.68,216.509,3.3876190476190478,3648.73,878.52,27.02,27.27,23.26,,4604.79,81.09,213.09
